index,id,breed,Breed_1,age,status,size,Size_1,fixed,house_trained,special,current,children,dog,Size_2,status1,dogs,dogfood
27612,44527169,0,0,1,1,1,1,1,1,0,1,1,1,0,1,21,38
27613,44523913,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4
27614,44523267,0,0,1,1,1,1,1,0,0,0,1,1,1,1,31,33
27615,44519634,0,0,1,1,1,1,1,1,0,1,1,1,1,1,3,18
27616,44517521,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,20
27617,44517520,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,31
27618,44517299,0,0,1,1,1,1,1,0,0,0,1,1,1,1,21,26
27619,44510693,1,0,1,1,1,1,1,0,0,1,1,1,1,1,27,20
27620,44506882,1,0,1,1,1,1,1,1,0,1,1,1,0,1,26,35
27621,44506879,1,0,0,1,1,1,1,1,0,1,0,1,1,1,8,7
27622,44506880,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,3
27623,44506292,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,27
27624,44505542,1,0,1,1,1,1,1,1,0,1,1,1,1,1,7,12
27625,44500177,1,0,1,1,1,1,1,0,0,0,1,1,1,1,21,20
27626,44500032,1,0,1,1,1,1,1,0,0,1,1,1,1,1,21,19
27627,44495043,1,0,1,1,1,1,1,0,1,0,1,1,1,1,28,18
27628,44484423,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,31
27629,44483822,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7,14
27630,44478941,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,1
27631,44478942,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,22
27632,44478929,0,0,1,1,1,1,1,0,0,0,1,1,1,1,18,38
27633,44471925,0,0,1,1,1,1,1,0,0,1,1,1,1,1,20,30
27634,44470619,0,0,1,1,1,1,1,0,0,1,1,1,1,1,19,30
27635,44470614,0,0,1,1,1,1,1,0,0,1,1,1,1,1,23,6
27636,44469949,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,34
27637,44468221,1,0,1,1,1,1,1,1,0,1,1,1,0,1,22,34
27638,44469252,1,0,1,1,1,1,1,0,0,1,1,1,1,1,14,40
27639,44469070,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,30
27640,44467824,0,0,1,1,1,1,1,0,0,0,1,1,1,1,13,22
27641,44467446,1,0,1,1,1,1,0,0,0,0,1,1,1,1,5,29
27642,44466508,0,0,1,1,1,1,0,1,0,0,1,1,1,1,5,21
27643,44465311,1,0,0,1,1,1,1,1,0,1,0,1,0,1,31,28
27644,44465054,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7,28
27645,44465055,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7,24
27646,44458808,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,20
27647,44458802,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,21
27648,44458787,1,0,1,1,1,1,1,0,0,0,1,1,1,1,11,34
27649,44457526,1,0,1,1,1,1,1,1,0,1,1,1,1,1,33,34
27650,44453541,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,25
27651,44453545,0,0,1,1,1,1,1,0,0,0,1,1,1,1,23,40
27652,44443543,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7,26
27653,44443539,0,0,1,1,1,1,1,0,0,0,1,1,1,1,21,35
27654,44438026,0,0,1,1,1,1,1,0,0,1,1,1,1,1,28,7
27655,44438027,0,0,1,1,1,1,1,0,0,1,1,1,1,1,24,11
27656,44435311,0,0,1,1,1,1,1,1,0,1,1,1,0,1,18,14
27657,44433642,1,0,0,1,1,1,1,1,0,1,0,1,1,1,18,27
27658,44433001,0,0,1,1,1,1,1,1,0,1,1,0,1,1,25,11
27659,44432614,1,0,1,1,1,1,1,1,0,1,1,1,0,1,11,5
27660,44432255,0,0,1,1,1,1,1,0,0,0,1,1,1,1,21,29
27661,44430986,1,0,1,1,1,1,1,0,0,1,1,1,0,1,29,1
27662,44429609,0,0,1,1,1,1,1,1,0,1,1,1,1,1,32,36
27663,44427117,0,0,1,1,1,1,1,0,0,0,1,1,1,1,30,17
27664,44422136,0,0,1,1,1,1,1,0,0,0,1,1,1,1,28,26
27665,44417911,0,0,1,1,1,1,1,0,0,0,1,1,1,1,26,15
27666,44416332,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,36
27667,44416284,1,0,1,1,1,1,1,0,0,1,1,1,1,1,11,38
27668,44411790,0,0,1,1,1,1,1,0,0,0,1,1,1,1,16,24
27669,44409990,1,0,1,1,1,1,1,1,0,1,1,0,1,1,20,33
27670,44409981,1,0,1,1,1,1,1,1,0,1,1,1,1,1,7,3
27671,44403323,1,0,1,1,1,1,1,1,0,1,1,1,1,1,22,38
27672,44404246,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,23
27673,44399555,0,0,1,1,1,1,1,0,0,0,1,1,1,1,19,23
27674,44399552,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,36
27675,44399521,1,0,1,1,1,1,1,1,0,0,1,1,1,1,33,15
27676,44383995,0,0,1,1,1,1,1,0,0,0,1,1,1,1,16,25
27677,44383990,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,36
27678,44372981,1,0,1,1,1,1,1,0,0,1,1,1,1,1,8,28
27679,44371579,1,0,1,1,1,1,0,0,0,0,1,1,1,1,17,6
27680,44371507,1,0,1,1,1,1,0,0,0,0,1,1,1,1,14,24
27681,44365684,0,0,1,1,1,1,1,0,0,1,1,1,1,1,9,30
27682,44362211,1,0,1,1,1,1,1,1,0,1,1,1,1,1,26,16
27683,44361211,1,0,1,1,1,1,1,0,0,1,1,1,1,1,21,21
27684,44359711,1,0,1,1,1,1,1,1,0,1,1,1,1,1,22,13
27685,44359684,0,0,1,1,1,1,1,1,1,1,1,1,1,1,12,34
27686,44359594,0,0,1,1,1,1,0,1,1,1,1,1,1,1,16,15
27687,44346496,0,0,1,1,1,1,1,0,0,0,1,1,1,1,20,15
27688,44345394,1,0,1,1,1,1,0,1,0,1,1,1,1,1,22,29
27689,44345324,1,0,1,1,1,1,1,1,0,1,1,1,1,1,21,19
27690,44345140,1,0,1,1,1,1,0,0,0,0,1,1,1,1,22,27
27691,44340658,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,18
27692,44339500,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,3
27693,44339463,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,26
27694,44339267,1,0,1,1,1,1,1,0,0,0,1,1,0,1,4,22
27695,44337888,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,8
27696,44333836,1,0,1,1,1,1,1,0,0,1,1,1,1,1,6,17
27697,44329364,0,0,1,1,1,1,1,0,1,1,1,1,1,1,29,8
27698,44323951,0,0,1,1,1,1,1,0,0,0,1,1,1,1,25,1
27699,44319046,1,0,1,1,1,1,0,0,0,0,1,1,1,1,31,35
27700,44318466,0,0,1,1,1,1,1,1,0,1,1,1,1,1,33,30
27701,44315348,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,12
27702,44308644,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,33
27703,44308522,1,0,1,1,1,1,0,0,0,0,1,1,1,1,4,28
27704,44303473,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,36
27705,44301377,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,13
27706,44301224,1,0,1,1,1,1,1,1,0,1,1,1,1,1,26,14
27707,44294252,0,0,1,1,1,1,1,0,0,0,1,1,1,1,18,10
27708,44294241,0,0,1,1,1,1,1,0,0,0,1,1,1,1,17,21
27709,44293601,0,0,1,1,1,1,1,1,0,1,1,0,0,1,14,5
27710,44289888,1,0,1,1,1,1,1,0,0,1,1,1,1,1,25,16
27711,44276733,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,18
27712,44276582,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,5
27713,44273215,1,0,1,1,1,1,0,0,0,1,1,1,1,1,16,33
27714,44270182,1,0,1,1,1,1,1,0,0,1,1,1,1,1,6,40
27715,44266675,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17,37
27716,44264466,1,0,1,1,1,1,1,0,0,0,1,1,1,1,9,27
27717,44259975,1,0,1,1,1,1,1,0,0,1,1,1,1,1,25,20
27718,44259949,1,0,1,1,1,1,1,0,0,1,1,1,1,1,12,2
27719,44248587,0,0,1,1,1,1,1,0,0,0,1,1,1,1,30,21
27720,44246117,1,0,1,1,1,1,1,1,0,1,1,1,1,1,19,29
27721,44233882,1,0,1,1,1,1,1,0,0,0,1,1,1,1,18,28
27722,44232573,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,39
27723,44214408,1,0,0,1,1,1,1,0,0,1,0,1,0,1,29,6
27724,44201229,0,0,1,1,1,1,1,0,0,1,1,1,1,1,8,17
27725,44201230,1,0,1,1,1,1,1,1,0,1,1,1,1,1,27,15
27726,44200813,1,0,1,1,1,1,1,1,0,1,1,1,0,1,24,17
27727,44191940,1,0,1,1,1,1,1,1,0,1,1,1,1,1,26,10
27728,44181744,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,15
27729,44180372,1,0,1,1,1,1,1,1,0,1,1,1,0,1,24,11
27730,44175932,1,0,1,1,1,1,1,1,0,1,1,1,1,1,26,4
27731,44168932,1,0,1,1,1,1,1,1,0,1,1,1,0,1,9,23
27732,44165726,1,0,1,1,1,1,1,0,0,1,1,1,1,1,20,24
27733,44165549,1,0,1,1,1,1,1,0,0,1,1,1,1,1,13,8
27734,44161382,0,0,1,1,1,1,1,1,0,1,1,1,1,1,19,6
27735,44161336,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,38
27736,44160752,1,0,1,1,1,1,0,0,0,0,1,1,1,1,23,34
27737,44159819,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,19
27738,44156793,1,0,1,1,1,1,1,1,0,1,1,1,0,1,8,30
27739,44156794,0,0,1,1,1,1,1,1,0,1,1,1,1,1,5,1
27740,44147428,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,17
27741,44140027,1,0,1,1,1,1,1,0,0,1,1,0,1,1,18,21
27742,44130792,0,0,1,1,1,1,1,0,0,1,1,1,1,1,20,5
27743,44125639,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,27
27744,44125632,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,36
27745,44119558,1,0,1,1,1,1,1,1,0,1,1,0,1,1,17,31
27746,44119057,1,0,1,1,1,1,1,1,0,1,1,1,0,1,16,40
27747,44119060,0,0,1,1,1,1,1,1,0,1,1,1,0,1,14,40
27748,44114361,1,0,1,1,1,1,0,0,0,0,1,1,1,1,27,21
27749,44114355,1,0,1,1,1,1,0,0,0,0,1,1,1,1,2,1
27750,44111492,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,9
27751,44101180,0,0,1,1,1,1,1,0,0,0,1,1,1,1,25,37
27752,44101166,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,7
27753,44100316,1,0,1,1,1,1,1,0,0,1,1,1,1,1,9,2
27754,44100299,1,0,1,1,1,1,1,0,0,1,1,1,1,1,23,9
27755,44099864,1,0,1,1,1,1,1,1,0,1,1,1,1,1,21,27
27756,44092438,0,0,1,1,1,1,1,1,0,1,1,0,0,1,15,16
27757,44088465,1,0,1,1,1,1,1,0,0,0,1,1,1,1,18,1
27758,44088467,1,0,1,1,1,1,1,1,0,0,1,1,1,1,28,19
27759,44079115,0,0,1,1,1,1,1,0,0,0,1,1,1,1,28,8
27760,44077983,1,0,1,1,1,1,1,1,0,1,1,1,0,1,22,35
27761,44077423,1,0,1,1,1,1,0,0,0,0,1,1,1,1,23,24
27762,44071839,0,0,1,1,1,1,1,0,0,0,1,1,1,1,13,22
27763,44066475,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,10
27764,44056266,0,0,1,1,1,1,1,0,0,0,1,1,1,1,15,9
27765,44055429,1,0,1,1,1,1,0,0,0,0,1,1,1,1,12,21
27766,44047018,0,0,1,1,1,1,1,0,0,0,1,1,1,1,10,32
27767,44041568,0,0,1,1,1,1,1,1,0,1,1,1,1,1,30,5
27768,44041547,0,0,0,1,1,1,1,1,0,1,0,1,0,1,21,33
27769,44022894,1,0,1,1,1,1,1,1,0,1,1,1,0,1,30,28
27770,44021364,0,0,1,1,1,1,1,0,0,1,1,1,1,1,23,30
27771,44013163,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,22
27772,44011877,1,0,1,1,1,1,1,0,0,1,1,1,1,1,31,20
27773,44011062,1,0,1,1,1,1,1,0,0,1,1,1,1,1,31,33
27774,44010424,1,0,1,1,1,1,1,0,0,1,1,1,1,1,11,6
27775,44009011,1,0,1,1,1,1,1,1,0,1,1,1,1,1,24,9
27776,44008885,1,0,1,1,1,1,1,1,0,1,1,1,1,1,30,23
27777,44008072,1,0,1,1,1,1,1,1,0,1,1,1,0,1,5,22
27778,44001807,1,0,1,1,1,1,1,0,0,1,1,1,1,1,24,11
27779,44001766,1,0,1,1,1,1,1,1,0,1,1,1,1,1,19,40
27780,43993893,1,0,1,1,1,1,1,1,0,0,1,1,1,1,19,8
27781,43993894,1,0,1,1,1,1,1,1,0,0,1,1,1,1,31,27
27782,43985591,0,0,1,1,1,1,1,1,0,1,1,1,1,1,20,19
27783,43983405,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,32
27784,43979443,0,0,0,1,1,1,1,1,0,1,0,0,0,1,25,28
27785,43972998,1,0,1,1,1,1,1,0,0,1,1,1,1,1,18,7
27786,43971650,0,0,1,1,1,1,1,0,0,1,1,1,1,1,28,37
27787,43971628,1,0,1,1,1,1,1,1,0,1,1,1,1,1,32,16
27788,43971617,0,0,1,1,1,1,1,0,0,1,1,1,1,1,32,16
27789,43971611,0,0,1,1,1,1,1,0,0,1,1,1,1,1,16,36
27790,43958098,1,0,1,1,1,1,0,0,0,0,1,1,1,1,30,31
27791,43958072,1,0,1,1,1,1,0,0,0,0,1,1,1,1,17,23
27792,43958049,1,0,1,1,1,1,0,0,0,0,1,1,1,1,9,24
27793,43958020,1,0,1,1,1,1,0,0,0,0,1,1,1,1,15,19
27794,43945413,1,0,1,1,1,1,1,1,0,1,1,1,1,1,16,11
27795,43939674,1,0,1,1,1,1,0,0,0,0,1,1,1,1,22,13
27796,43939489,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,39
27797,43939294,1,0,1,1,1,1,0,0,0,0,1,1,1,1,12,11
27798,43939244,1,0,1,1,1,1,0,0,0,0,1,1,1,1,8,40
27799,43938978,1,0,1,1,1,1,0,0,0,0,1,1,1,1,8,10
27800,43938783,1,0,1,1,1,1,0,0,0,0,1,1,1,1,6,40
27801,43938033,1,0,1,1,1,1,1,1,0,1,1,1,1,1,14,9
27802,43937163,0,0,0,1,1,1,1,1,1,1,0,0,0,1,4,15
27803,43937127,0,0,1,1,1,1,1,1,0,1,1,1,1,1,31,28
27804,43934682,0,0,1,1,1,1,1,0,0,0,1,1,1,1,2,4
27805,43932617,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,30
27806,43932191,1,0,0,1,1,1,1,1,0,1,0,0,0,1,25,30
27807,43931119,1,0,1,1,1,1,0,0,0,0,1,1,1,1,8,4
27808,43931069,1,0,1,1,1,1,0,0,0,0,1,1,1,1,8,32
27809,43930958,1,0,1,1,1,1,0,0,0,0,1,1,1,1,23,38
27810,43930944,1,0,1,1,1,1,0,0,0,0,1,1,1,1,22,13
27811,43930764,0,0,1,1,1,1,1,0,1,1,1,1,1,1,16,36
27812,43930524,0,0,1,1,1,1,1,1,0,1,1,1,1,1,28,33
27813,43929748,1,0,1,1,1,1,1,0,0,1,1,1,1,1,11,3
27814,43929882,0,0,1,1,1,1,1,0,0,1,1,1,1,1,7,14
27815,43925806,0,0,1,1,1,1,1,1,0,1,1,1,1,1,19,20
27816,43919838,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,34
27817,43917915,1,0,1,1,1,1,1,0,0,1,1,1,1,1,16,18
27818,43917918,1,0,1,1,1,1,1,0,0,1,1,1,1,1,27,37
27819,43894898,1,0,0,1,1,1,1,1,0,1,0,0,0,1,8,14
27820,43894746,1,0,1,1,1,1,1,1,0,1,1,1,1,1,28,12
27821,43894739,1,0,1,1,1,1,1,1,0,1,1,1,1,1,19,31
27822,43894732,1,0,1,1,1,1,1,1,0,1,1,1,1,1,21,15
27823,43894731,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,30
27824,43877071,0,0,1,1,1,1,1,1,0,1,1,1,1,1,33,19
27825,43875651,1,0,1,1,1,1,1,1,0,1,1,1,1,1,14,31
27826,43875598,0,0,1,1,1,1,1,1,0,1,1,1,0,1,26,9
27827,43869639,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,23
27828,43867824,1,0,1,1,1,1,1,1,0,1,1,1,1,1,20,15
27829,43864898,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,2
27830,43864890,0,0,1,1,1,1,1,0,0,0,1,1,1,1,6,34
27831,43846652,0,0,1,1,1,1,1,0,0,0,1,1,1,1,5,38
27832,43844543,1,0,1,1,1,1,0,0,1,1,1,1,1,1,5,22
27833,43835642,1,0,1,1,1,1,1,1,0,1,1,1,1,1,12,1
27834,43824098,0,0,1,1,1,1,1,0,0,0,1,1,1,1,2,26
27835,43824107,0,0,1,1,1,1,1,0,0,0,1,1,1,1,18,30
27836,43820368,0,0,1,1,1,1,1,0,0,0,1,1,1,1,22,38
27837,43812468,1,0,1,1,1,1,1,1,0,1,1,1,0,1,20,23
27838,43797525,0,0,1,1,1,1,1,0,0,1,1,0,1,1,11,6
27839,43797500,0,0,0,1,1,1,1,0,0,1,0,1,1,1,32,8
27840,43797432,1,0,1,1,1,1,0,1,0,0,1,1,1,1,22,13
27841,43789666,0,0,1,1,1,1,1,1,0,1,1,1,1,1,22,26
27842,43789616,0,0,1,1,1,1,1,1,0,1,1,1,1,1,22,19
27843,43789455,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,11
27844,43787568,1,0,1,1,1,1,1,0,0,0,1,1,1,1,28,31
27845,43784556,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,26
27846,43783527,1,0,1,1,1,1,1,1,0,1,1,1,1,1,28,16
27847,43779720,0,0,1,1,1,1,1,0,0,0,1,1,1,1,30,2
27848,43778664,0,0,1,1,1,1,1,0,0,1,1,0,1,1,3,8
27849,43769779,1,0,1,1,1,1,1,1,1,1,1,1,0,1,32,11
27850,43767693,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14,2
27851,43767564,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,27
27852,43760101,0,0,1,1,1,1,1,0,0,0,1,1,1,1,10,37
27853,43759370,1,0,1,1,1,1,1,1,0,1,1,0,0,1,28,27
27854,43759167,1,0,1,1,1,1,1,1,0,1,1,0,0,1,19,38
27855,43756021,1,0,1,1,1,1,1,0,0,0,1,1,1,1,14,36
27856,43732266,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,30
27857,43732267,0,0,1,1,1,1,1,0,0,0,1,1,1,1,13,6
27858,43730574,0,0,0,1,1,1,1,0,0,1,0,1,1,1,30,14
27859,43726980,1,0,1,1,1,1,1,1,0,1,1,1,1,1,24,17
27860,43722420,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,18
27861,43722417,1,0,1,1,1,1,1,0,0,1,1,1,1,1,13,16
27862,43719808,1,0,0,1,1,1,1,1,0,1,0,1,0,1,25,26
27863,43713362,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,32
27864,43695429,1,0,1,1,1,1,1,1,0,0,1,1,1,1,24,6
27865,43684831,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,28
27866,43684829,1,0,1,1,1,1,1,1,0,1,1,1,1,1,19,10
27867,43684828,1,0,1,1,1,1,1,1,0,1,1,0,0,1,15,3
27868,43684832,1,0,1,1,1,1,0,0,0,0,1,1,1,1,31,40
27869,43684825,1,0,1,1,1,1,1,1,0,1,1,1,1,1,14,26
27870,43684830,1,0,1,1,1,1,1,0,0,1,1,1,1,1,32,13
27871,43664276,1,0,1,1,1,1,1,0,0,1,1,1,1,1,7,21
27872,43661612,1,0,1,1,1,1,1,1,0,1,1,0,0,1,14,25
27873,43652999,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,21
27874,43633883,1,0,0,1,1,1,1,0,1,1,0,1,1,1,15,17
27875,43632748,1,0,1,1,1,1,1,1,0,1,1,1,1,1,33,32
27876,43623294,0,0,1,1,1,1,1,0,0,0,1,1,1,1,19,33
27877,43617798,0,0,1,1,1,1,1,0,0,0,1,1,1,1,27,35
27878,43611430,1,0,1,1,1,1,1,0,0,1,1,1,1,1,15,34
27879,43605135,0,0,1,1,1,1,1,0,0,1,1,1,1,1,15,3
27880,43568512,1,0,0,1,1,1,0,0,0,0,0,1,1,1,9,30
27881,43568427,1,0,0,1,1,1,0,0,0,0,0,0,1,1,16,40
27882,43568414,1,0,0,1,1,1,0,0,0,0,0,0,1,1,3,29
27883,43562253,0,0,1,1,1,1,1,0,0,0,1,1,1,1,22,30
27884,43560235,1,0,1,1,1,1,1,1,0,1,1,1,1,1,20,3
27885,43560078,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,15
27886,43532437,1,0,1,1,1,1,1,1,0,1,1,1,1,1,13,7
27887,43515533,0,0,1,1,1,1,1,0,0,0,1,1,1,1,27,14
27888,43515527,0,0,1,1,1,1,1,0,0,0,1,1,1,1,19,30
27889,43511145,1,0,1,1,1,1,0,1,0,1,1,1,0,1,6,10
27890,43508667,1,0,1,1,1,1,1,1,1,1,1,1,0,1,16,8
27891,43494149,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,9
27892,39021333,1,0,1,1,1,1,1,1,0,1,1,1,0,1,28,39
27893,43468836,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24,26
27894,43466895,1,0,1,1,1,1,1,0,0,1,1,1,1,1,10,26
27895,43461698,0,0,1,1,1,1,1,0,0,0,1,1,1,1,27,1
27896,43450315,1,0,1,1,1,1,1,1,0,1,1,1,1,1,32,36
27897,43448507,0,0,1,1,1,1,1,1,0,1,1,1,1,1,22,36
27898,43448269,1,0,1,1,1,1,1,1,0,1,1,1,1,1,32,23
27899,43443582,0,0,1,1,1,1,1,0,0,0,1,1,1,1,29,13
27900,43443568,1,0,1,1,1,1,1,0,1,0,1,1,1,1,7,20
27901,43438110,1,0,1,1,1,1,1,0,0,1,1,1,1,1,33,16
27902,43430106,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,5
27903,43420208,1,0,1,1,1,1,0,0,0,0,1,1,1,1,7,16
27904,43416073,1,0,1,1,1,1,1,1,0,1,1,1,1,1,23,24
27905,43412171,1,0,1,1,1,1,1,1,0,1,1,1,1,1,3,35
27906,43410902,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,26
27907,43365693,0,0,1,1,1,1,1,0,0,1,1,1,1,1,12,11
27908,43347504,0,0,1,1,1,1,1,1,0,1,1,0,1,1,32,35
27909,43341686,1,0,1,1,1,1,1,0,0,0,1,1,1,1,18,25
27910,43327998,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,32
27911,43315883,0,0,1,1,1,1,1,0,0,1,1,1,1,1,23,10
27912,43306490,0,0,1,1,1,1,1,0,0,0,1,1,1,1,5,31
27913,43302015,1,0,1,1,1,1,1,0,0,0,1,1,1,1,24,4
27914,43279336,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,9
27915,43274596,1,0,1,1,1,1,1,1,0,1,1,1,1,1,16,11
27916,43253412,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,39
27917,43245428,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,23
27918,43244371,1,0,1,1,1,1,1,1,0,1,1,1,1,1,30,40
27919,43211473,1,0,1,1,1,1,1,1,0,1,1,1,1,1,27,16
27920,43192533,0,0,1,1,1,1,1,0,0,0,1,1,1,1,15,37
27921,43187196,0,0,1,1,1,1,1,0,0,0,1,1,1,1,13,13
27922,43149252,0,0,1,1,1,1,1,1,0,1,1,1,0,1,20,40
27923,43149251,1,0,1,1,1,1,1,1,0,0,1,1,1,1,21,29
27924,43149051,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,22
27925,43149052,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,24
27926,43146474,1,0,1,1,1,1,1,0,0,1,1,1,1,1,31,3
27927,43115238,0,0,1,1,1,1,1,0,0,0,1,1,1,1,6,34
27928,43115225,0,0,1,1,1,1,1,0,0,0,1,1,1,1,8,31
27929,43099031,0,0,0,1,1,1,1,1,0,1,0,0,0,1,14,4
27930,43093905,0,0,1,1,1,1,1,0,0,1,1,1,1,1,21,26
27931,43091167,1,0,1,1,1,1,1,0,0,0,1,1,1,1,29,35
27932,43084058,0,0,1,1,1,1,1,1,0,1,1,1,1,1,5,29
27933,43075675,0,0,1,1,1,1,1,1,0,1,1,1,0,1,20,36
27934,43066347,1,0,1,1,1,1,1,0,0,1,1,1,1,1,16,14
27935,43065220,1,0,1,1,1,1,1,0,0,1,1,1,1,1,3,16
27936,43065214,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,40
27937,43045110,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,17
27938,43032722,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7,22
27939,43004658,0,0,1,1,1,1,1,0,0,0,1,1,1,1,11,29
27940,43004660,0,0,1,1,1,1,1,0,0,0,1,1,1,1,23,13
27941,42962023,1,0,1,1,1,1,1,1,0,1,1,1,0,1,27,2
27942,42927568,1,0,1,1,1,1,1,1,0,1,1,1,1,1,30,28
27943,42904933,1,0,1,1,1,1,1,0,0,1,1,1,0,1,9,19
27944,42904058,1,0,1,1,1,1,1,1,0,1,1,1,1,1,31,36
27945,42899885,0,0,1,1,1,1,0,1,0,0,1,1,1,1,7,21
27946,42894522,0,0,1,1,1,1,1,0,0,0,1,1,1,1,30,26
27947,42829233,0,0,1,1,1,1,1,1,0,1,1,1,0,1,12,24
27948,42829015,1,0,1,1,1,1,1,1,0,1,1,1,1,1,16,32
27949,42828784,1,0,1,1,1,1,1,1,0,1,1,1,1,1,15,35
27950,42801716,1,0,0,1,1,1,1,1,0,1,0,1,1,1,2,11
27951,42775015,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,33
27952,42774999,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5
27953,42764691,1,0,1,1,1,1,1,1,0,1,1,1,1,1,25,32
27954,42760515,0,0,1,1,1,1,1,0,0,0,1,1,1,1,6,15
27955,42760513,0,0,1,1,1,1,1,0,0,0,1,1,1,1,2,4
27956,42728260,0,0,1,1,1,1,1,0,0,0,1,1,1,1,24,35
27957,42705289,0,0,0,1,1,1,1,0,0,1,0,0,1,1,3,18
27958,42705062,1,0,1,1,1,1,1,0,0,1,1,1,1,1,27,27
27959,42704961,0,0,1,1,1,1,1,0,0,1,1,1,1,1,13,25
27960,42683675,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,33
27961,42674088,0,0,1,1,1,1,1,0,0,0,1,1,1,1,19,9
27962,42665113,0,0,1,1,1,1,1,0,0,0,1,1,1,1,12,32
27963,42650179,0,0,1,1,1,1,1,0,0,0,1,1,1,1,25,6
27964,42649961,0,0,1,1,1,1,1,0,0,0,1,1,1,1,6,14
27965,42649998,0,0,1,1,1,1,1,0,0,0,1,1,1,1,20,35
27966,42649834,0,0,1,1,1,1,1,0,0,0,1,1,1,1,33,39
27967,42649844,0,0,1,1,1,1,1,0,0,0,1,1,1,1,4,24
27968,42649849,0,0,1,1,1,1,1,0,0,0,1,1,1,1,29,39
